"x","y"
2.46604486601427,1.45975762203083
3.68594454252161,-2.69746462467983
2.55500511382706,11.3727696210199
2.37543458002619,5.57595990610068
2.93949970277026,8.33973799073634
2.86268689669669,10.2031303170645
3.27458870364353,-0.652945191730551
4.32562777888961,-5.80046583658279
1.98423187946901,3.55998175305143
4.80058077839203,6.96321360962677
1.9043862761464,2.91022642651275
0.85044139996171,1.14146127495289
1.15802439278923,-0.00462458678609545
4.74960104678757,11.2400971564941
0.417540788184851,1.00313184505768
0.965220079524443,-0.191971940694321
0.37347647594288,-0.148240782032879
3.02508004009724,7.9708602450952
1.07921448186971,0.490371288999529
2.93993630330078,1.15394538459128
1.14448801614344,2.13681542494915
1.95462589617819,0.292118897274551
1.73952956683934,2.85510111567262
4.59189701243304,-15.8285095565365
0.560195618309081,0.659764846753281
1.27488071797416,-1.58419351204525
0.933120349654928,3.75770120038151
3.72771761496551,13.9528639142817
4.66484391130507,6.43841391494266
2.47355946921743,8.88999596838069
3.22496840613894,5.07322700367094
0.879012934165075,0.301434391472351
3.01497323089279,4.71125753064837
4.43878832971677,-0.198572443326445
2.45104702189565,-4.64572505417209
0.0919178628828377,1.00775335004135
0.896953961346298,2.52416119033189
1.49695569183677,0.262715946592785
1.38482030597515,3.8225313002081
0.308047122089192,1.24283677517897
1.77660673856735,-0.190382409925877
2.88518877001479,4.42381848677555
2.67515779240057,3.68453137339476
3.02136415150017,8.35417029715831
2.43074489175342,-3.28346503898651
0.65813284018077,-1.76742643771156
4.8228502436541,0.415590067518108
3.71230788179673,13.943184222143
1.83419692330062,0.375005764366407
0.754126474494115,4.44762320000431
