"x","y"
7.65598999157864,25.7154901250775
9.55136676908982,7.95575338920528
-0.505657014422701,-0.501445630052306
-3.05815419766971,-8.04060122647125
8.93673702425513,-10.960759212126
-10.472981490613,-18.4233149278243
19.7133738622415,8.1461537612453
-3.83632106288362,-4.56092244846471
16.5414530227499,8.66253467039946
15.1221269395063,63.4921467251605
0.82965733585914,0.524688323462257
5.672209148515,5.98310527468267
-10.2454847953446,9.42142310848208
3.23006503022436,9.18350084845783
10.4361245835618,26.7568762704205
0.990784868971982,0.895809601847227
-4.5413690915436,-1.76415307362234
-6.5578185245044,-5.12845421846006
-0.359224226225114,-1.28198120914737
10.691614606768,14.1595998532131
-4.83974930301277,-10.5026374214609
-1.21010111327444,-2.55341295772607
-12.9414000382084,-47.1405231070356
4.94312836014856,9.86567732228903
13.0790152011415,9.69062365254168
14.9704100940278,11.5202976861989
8.14702730897356,-3.83184434571239
-18.6978879020261,-6.80291044559787
4.8202950412376,7.04682693739036
4.56135603301202,-1.17678518001008
-3.53400285829911,1.77203613273479
1.70489470947982,0.0263189692225194
-8.64035954126904,77.6422592936034
6.79230774015656,4.62629895118606
-3.27101014653104,-8.92287755614947
-15.6908218514395,-38.0344450778057
-3.67450756170482,-5.24129775345802
13.6443492906985,20.181288552834
-3.34281364731164,1.81747147042624
7.32750042209102,-32.5535050371754
9.46585640197786,25.7182935356135
0.0439870432637403,-0.0742414317068706
-3.52322305549849,-9.55794470914344
-5.29695509133504,-21.7442815684989
7.39589225574796,3.2677982977557
-10.6345741548281,-16.6896054805388
2.462108435364,0.537247121372891
-2.89499366564312,-6.96167047599927
-22.6488935648794,-63.3599148150668
-14.0885045607319,-18.4346891244612
9.16019328792574,21.2692406572406
-1.912789505352,-3.85559693593988
8.03283216133648,33.6156752732702
18.874744633086,-4.41323858873922
14.7388118110914,17.3284874326857
6.77268492312998,13.6870634860655
3.79962686566745,7.41735553246409
-1.92798426457334,-1.89667051904548
15.778917949044,50.0589307194952
5.96234109318454,17.7102084060287
-11.7357694087136,-29.1936607212588
-1.55642534890318,-3.45933766086324
-19.1890982026984,-4.53668881692068
-1.95258846110637,-14.8960553730259
-25.9232766994599,-11.7612766269737
13.1400216719805,10.7177156631984
-6.35543001032135,-7.35999967430791
-4.29978838694188,-7.58419220934429
-1.69318332301963,-1.57706591602273
6.12218173989128,5.12219946143784
6.783401772227,3.93933052429885
5.67951972471672,10.4794096661151
-5.72542603926126,-11.3937949152289
-13.6329125627834,-49.9912778002669
-3.88722244337901,-7.72460882352013
2.77914132450543,2.57731997560455
-8.23081121572024,-9.60671131085608
-0.688409344784646,3.71558003960245
-11.676623261298,-8.15343755828689
-0.083090142156068,-3.60611886998107
1.28855401597405,3.22264332491648
-1.45875628461003,-1.62338842850813
-1.63910956736068,-2.52576327345772
17.6355200278492,14.6974554883598
7.62586512418318,9.16068003282416
11.1143108073063,15.5304033830691
-9.23206952829831,-14.370076511241
1.64341838427956,2.39492164977165
11.5482518709727,33.6399905825093
-0.565214245264898,-1.29995194121966
-21.2936064823465,-51.4400124064606
3.44845762099456,-3.86323168098892
-19.0495544558553,-12.6254950293448
-8.11170153140217,-19.305940045394
13.240043212996,8.80444443511311
6.15636849302674,0.470927411531175
10.9166895553536,19.9876515415667
3.06604861513632,-1.60735693391119
-1.10158762482857,3.75953689017643
-9.24312773127284,-8.6940013246906
